Vibration_Amplitude,RMS_Vibration,Vibration_Frequency,Surface_Temperature,Exhaust_Temperature,Acoustic_dB,Acoustic_Frequency,Intake_Pressure,Exhaust_Pressure,Frequency_Band_Energy,Amplitude_Mean,Engine_Condition
2.202157195714934,1.6966501691134128,653.1590323168214,116.25808163127176,569.6951329683374,97.66365213443046,2756.4472588305675,91.8420157681019,95.02543486725355,0.3996329830474209,0.22613483212997262,0
1.9000671753502962,2.540886612920138,697.1318944702102,74.92222689314221,265.25404583032207,66.25821305310946,2326.2592515805068,110.6182046572855,107.86479478184752,0.8557221741185779,0.08474971805928462,0
1.915704647548995,0.11969433325030884,1801.1787285949497,128.4069347969597,371.14979348625377,104.87565222385896,2049.1996098149184,100.05209893761175,104.62947627834819,0.6225909493134302,0.3422732004871795,1
3.1119982052994235,0.0844400571512915,1488.7895603477,33.10404980705042,373.2841606858435,79.3895522060146,3622.2762980465936,104.66503069344824,103.28373734156973,0.2585503247854991,0.2771958517782999,1
5.295088673159155,1.2386267712350236,1944.9222770103413,42.329509264730525,341.78890017534167,107.9363729518041,367.0671707654035,113.4597769097973,98.16336917924748,0.31235112968171697,0.18874698043381008,0
4.376255684556946,0.5489956258384721,1206.1615904637763,109.36484836504333,203.56234662065597,96.45844695692296,2409.910661717115,107.31473725220802,93.08820457652968,0.14819814789017421,0.272244885682281,1
2.983168487960615,1.3380462712819805,498.5931895408096,64.94982903240688,526.388843111238,79.02548939720937,1384.6902829090468,114.15785623989173,93.381121131159,0.36971977012049506,0.09268092788828594,0
6.157343657751556,0.9263643079155672,668.7569592448529,144.16634620805735,244.62372862156113,81.37757761986425,514.6300876503188,102.5746572651193,82.6089680901372,0.7025663420867247,0.3900628317517006,0
1.4809892204552142,0.1911741229513088,653.2751281180948,82.32727345107656,598.1922391687035,103.89044217998165,2377.9470742145313,98.62270058914635,81.94357865869891,0.26466253291770725,0.14031998224864,2
2.99223202049866,4.551055524709945,666.4587687732381,81.52377844670124,509.18339676447266,93.0035589073729,939.7065862457868,97.04510726651607,105.30315556872054,0.1892821211879076,0.31136203924687195,0
3.726982248607548,0.09070450037501304,1352.469062761395,111.36954122291175,432.0040070426058,100.10106244027892,1365.2989812620224,93.95042853219591,92.25956262804085,0.3889138474521542,0.4507060184525302,0
4.615092843748656,3.693606614468573,1070.9996976190241,122.10822747674275,261.84256709663896,69.4990992645113,2584.342774599372,91.10389566821875,81.62048139132307,0.6512700101414393,0.028906948138452473,1
7.873242017790835,0.8031320402516069,783.1398726115557,87.06704857501637,406.1571885572988,107.21860033370513,4871.174001670825,91.59447047050213,99.89162822592957,0.5255020411966532,0.19989163204684218,1
2.0767704433677614,4.56553662889802,315.19774208285884,55.680108205406896,304.44349634312357,79.22347913490208,3452.849533337424,98.12996481398443,100.49907201444907,0.3989712353243485,0.07610970224351127,0
5.190920940294755,4.469339900969935,63.835542625448895,122.79703712707459,300.9290098172278,97.1916760294604,1470.1468109684413,98.3523778303371,86.82321074387023,0.8946565821404264,0.45524227807406625,0
5.96490423173422,3.286810674527824,453.2926616236313,68.4421529848353,531.8116997529942,66.88078951452053,1973.789657619345,101.45353587099632,92.32158769367206,0.5217019277610427,0.18643794780520787,1
0.5598590859279775,3.3775590415129955,232.7933798579889,51.013292315262916,352.2577695837739,79.28521446941802,2090.0524463727884,107.74852113718516,97.20272205612112,0.5095420034479322,0.11453705406558094,0
6.1146940338242395,0.07642875274995829,1575.181161087434,105.79682279100159,380.28952135632164,98.93203758399851,852.824354387448,112.77898605396183,97.88845296386883,0.1284910819708822,0.34147352208633913,0
1.7881888245041864,4.92511425226233,242.74595647149306,40.85444003884205,537.1858951120473,76.45236793741503,887.2055254124357,95.93115024176272,95.33346477802431,0.6754085484213431,0.2761644658385642,0
0.7440107705542672,4.395271387700281,1453.9719098675357,146.5623210103266,235.116250287537,112.81873180498903,827.134145088086,112.77744529796968,90.92589383218308,0.5134103960511119,0.41029897405320337,1
9.493966818808,4.480775817363956,783.6042057566436,105.88767172945643,437.8471412364198,99.67370396660522,2656.1542749108926,94.16968583374103,82.06460181951768,0.2305694249248512,0.3790033977741943,1
9.659757127438137,3.313260458401816,165.28921169267642,148.3074625106107,431.28627254921514,112.21670359780774,3403.5118250245705,119.6608086206962,80.66850845707742,0.31936526380538643,0.4875882279468887,0
8.103133746352965,1.7566952968399558,1629.2054978745398,70.66721081743633,370.0858277066701,83.72344213506724,2994.5313545930503,98.5510134924784,93.78604214235583,0.2821273586059034,0.05436083052761797,0
3.11567631481637,4.47356081299788,1167.6685290684945,146.54461934284774,531.9098565696372,62.0391085574805,4891.059208721408,115.12005044112448,86.08828000885404,0.2098883988331141,0.04933365649469163,0
1.0669539286632004,1.4930087943484023,486.80779546987463,47.46746972743483,577.1560245342771,94.56839780130616,716.7854040624941,95.7139748366746,108.1546653600458,0.49198723029890845,0.4546067422712317,0
6.873906962470353,2.835422139543904,1791.4687251786825,34.883372681643415,386.1343447654443,80.35161016352234,4933.7245908835,118.5192834131177,99.21251053193726,0.4269583494304565,0.47830878972715024,0
4.457509688022053,0.5436683131022179,109.61146146369188,33.95808725455231,382.45882039935987,86.8913025553412,2386.70227605067,114.79880355636635,97.56524353151642,0.42411074056827414,0.20925082950821458,2
1.3081785249633104,4.613680369157113,419.60282423157054,85.78444447190725,400.8254918682979,100.86661283536493,1171.3006601079746,100.78167781641102,92.196555570848,0.32637535118046856,0.23337621653980065,1
5.002251410101574,0.746813765967506,1509.052917055605,39.96050369743138,489.2496123332246,102.03988002425231,4722.07604742821,102.64415178284564,89.88575778029322,0.49278388016830676,0.1906621601100568,0
0.4404463590406621,1.163239188365516,1424.5683020135805,91.46014610011221,467.2241162795849,61.653384891948924,2396.205219708504,90.11513980568928,85.39423897671472,0.5927707037779697,0.39106656878918644,1
9.102271980579943,2.812764082734664,592.7579535744665,69.30006042106805,289.13397968275484,106.1581603703768,1802.0000805315499,97.54296732938897,81.80429254721375,0.6503515945478483,0.3876854432006499,0
2.6619218178401676,3.8322603510542588,142.8092531985106,70.27547909689387,225.55813943973732,89.61113489736474,1147.6695087079875,98.67889367855855,99.03492926617733,0.29784310369687195,0.11800563413884822,1
6.658970615104422,3.11578896438468,1718.9945830053887,106.27307958542038,579.7016519267157,93.401926399473,1412.5897104674305,103.58216096879785,103.37601353373618,0.7550590560086854,0.19810812363300964,0
3.1859396532851685,1.1990628683607731,641.1213233784072,49.57176073819442,304.4279038934817,77.87965111139115,4898.1756001133745,94.171494419855,105.73287999283414,0.12432616410653106,0.11409397174798734,0
5.248673409660327,0.05466806051107716,407.5125615579651,121.98640444076773,455.4386738762367,85.25002716003486,1589.4698555333941,104.36300664366748,101.7292349435605,0.7753962099694225,0.0328458310534518,1
5.5124317654984685,3.797895372521824,1041.8024082747347,99.84371037343617,531.375201097489,102.6225080387599,4891.249026422065,110.05405456257756,106.90852645694596,0.3546708407188688,0.03749951739132512,2
1.9300591097027178,4.926776263259914,1822.2498545792457,139.7933554617013,320.1107002188745,106.60282817665552,1718.053434399227,101.13846894429955,109.48419534399237,0.4330007761227346,0.08194333091701406,1
9.69888781486913,4.059069945515147,106.22222412988319,73.7808784521028,454.17336546277147,83.22637087007868,1233.9504813839535,96.96585826696578,108.85003903741668,0.6226401972495327,0.024642197236961337,1
7.773814951275034,2.3280227598752457,1536.2920943011577,147.92579904805507,243.16009645968995,101.46705195907981,998.4844962190518,106.43149460861684,97.76690850327627,0.6494062543396665,0.21735585107538918,1
9.401039521485473,4.523647943925577,1153.4969913186437,99.09931760568278,587.9725777502642,75.48261010130628,2118.0870758425854,90.87011708880831,86.7260000975509,0.4790391917224789,0.041369560081609094,1
8.958790769233723,2.0787459819358327,862.3892507725975,146.80823474250406,223.26331002025034,109.92135991065092,1260.3515978216333,100.22512352329343,83.19066297422985,0.9441090526449715,0.42523158189624,0
6.019209790229743,2.6484237170051643,1493.279279328019,33.24727848565384,375.2698695363905,96.58885433444192,3514.9960227525603,105.82770728724043,109.81774994319257,0.8724928811888661,0.35892016892443973,0
9.226554926728857,2.411792348608632,1932.332360394432,117.35715868948655,414.7276968240093,106.51119096401371,1274.8815032834943,100.07528448595568,89.25170694306675,0.3025329029126071,0.39398499315981134,0
0.976075770314003,2.2657381696943486,473.8282981021282,127.99458291512835,516.1927114653456,88.62929113907084,4193.444540489559,100.36294278292583,81.0191317776475,0.6300191745705777,0.3125652579128398,0
2.0402303379495375,3.8871943080048332,304.42178284279686,36.380794401178505,248.4514068289685,73.74655709891732,4186.655166592018,115.4488998791161,91.73138289223242,0.7488865066658833,0.33529989260207727,1
0.5477501602143269,2.6575060909839854,1827.50585554094,99.47635968194949,376.3231895420706,85.75386679881863,1499.079232835524,118.01975361585494,102.44299205752012,0.2952492242289543,0.06557091655133737,0
3.3207702745563172,1.6177497540248196,1344.5270933654613,126.2330752307338,319.88462781738093,82.88912366869924,3792.346639385466,114.82177942045976,106.72399959479665,0.11660538236023635,0.038502147781389696,0
3.9479051679258723,1.3278829299094679,887.2123226926926,97.32464702676873,324.804286277336,79.96299260640954,4301.974792299321,92.96602350235467,94.32691539924949,0.9780440864189368,0.4947149149765924,0
2.78635541456157,0.2368492189887953,1155.0539491232805,37.657630848656,511.51516642610034,72.7304248644887,2991.6509352920184,98.69227333142989,88.820867453683,0.9625135736338659,0.19274518720562586,1
8.3045013406041,2.9368160513210775,1496.315532248963,113.21366890779737,202.18437801273325,105.55002851278837,1895.028813233869,111.33883100074995,103.352126044828,0.38831292267981876,0.035122309426939606,2
3.631857934266534,1.1883090062351194,1550.60315943732,37.27162976079703,499.6334565343865,65.18109967923363,2260.7392148921276,119.23178385007975,95.11305057473055,0.3152033447458543,0.08822653611143615,1
2.8812516459050697,0.7832629139810964,1841.3904780215498,128.09626740197263,524.1593720492425,113.25365579315003,3952.521438670431,97.26844645410242,82.5808877359398,0.23915321904788778,0.4383609384890873,0
5.47269122326666,3.286458320947004,865.1487220133329,35.164101996803325,560.5448975368276,70.50148337386521,1537.2555735843891,116.94631437267901,106.63249119144996,0.7184311753726578,0.11084135154729512,0
1.4951498272501504,3.421985826216667,600.9536018384022,46.487685721244496,450.7527212921934,118.79241911109247,1738.8654384433505,112.17044961489205,99.67421139882435,0.7797625045851337,0.23885061492301998,0
8.041750109464994,3.7731667166754463,1286.535248243887,63.01291086279222,333.3821313088965,119.30808288522445,887.8432476634684,119.50351099138597,81.10436355640545,0.4783620794499013,0.3370623511390832,1
0.8380513724297312,2.5427056368760277,843.1412405734701,106.003775071296,370.8938930195483,83.9032224744691,2055.3567747637126,92.80756445225202,80.27170217130791,0.31852847186377176,0.48327520749890246,1
9.870180672345121,4.475570295759239,1197.3049388189763,147.16309195575673,587.8944329149717,119.26926435793578,523.9241480224811,101.84237244579111,82.63164720729736,0.5038514044732084,0.01690532442295236,0
7.7452232160369086,4.684896629321227,851.5718809427814,44.13874231439213,552.4747305743408,112.14411103684358,1673.0687608466462,104.34345007003502,104.65866175313613,0.564723416894962,0.24891548869906796,1
2.0672852471883068,4.046486151972823,322.93165762278545,47.12492030567021,385.41036363977685,64.94581661679993,1930.0489666444996,110.16247875733735,94.43923074320826,0.5890634853334227,0.4980556017650213,1
0.15466895952366377,3.196187735940527,949.4649682847377,74.26444760411763,577.2252028443689,116.8397138177171,1351.8477488782473,109.61916108825388,90.05903585917112,0.4990307086369252,0.06964379133169898,1
8.173068141702858,1.553418720276384,1388.0172874432449,130.34629653063843,529.1819501625836,62.55086315427565,596.654783761442,117.19036034142692,87.47880237127934,0.1033603735639687,0.07062131542652733,1
7.097887704091409,4.915577362020095,1602.5819391819466,86.0677143300977,560.4359446639179,70.91485762434642,2656.16948855162,115.16019367764996,95.2057395211475,0.5246000057458997,0.05265073466973941,1
7.317170963605775,1.4069740276000948,996.7860280571628,68.5932720306986,473.1908938303684,95.07573245080046,4338.897731801807,91.66118006748539,82.49120674454805,0.41254470029155443,0.2588435782678607,0
7.735576432190863,1.0531517638526338,347.1710226165938,97.34445986506336,543.061617384798,64.84423070400082,1744.6592544223051,104.59620369029662,98.51541380092746,0.6009057977904789,0.1807214867589406,1
0.8330420521674946,2.2386628632435848,841.0816651058745,61.26278369349001,556.7064565337303,69.70366541936214,1260.3276999586797,102.21183690657298,91.41582164733737,0.1624407266303353,0.3609644876260609,0
3.648810712588299,0.33136082502632286,1576.8619791065626,78.13918886970251,236.80663381626857,117.20950722673433,1496.6872666834668,119.91433759576124,105.75320098416492,0.8912703346496021,0.28993536524027835,2
1.2471036892987843,4.893547600125364,837.4613558218042,69.91261790784503,586.0867906642634,119.6812730932565,4323.24718839076,102.81774582733473,102.63280562592927,0.887896913597376,0.29461159808481424,0
8.644723916168376,2.962746104261303,1399.1309713363603,126.49692268975751,333.4452395056253,107.88819250681783,2686.2571890782083,110.47857420008059,80.5509852672207,0.6077038895155905,0.26041894527594245,1
6.270651455592823,2.8069128537376673,1024.2830897226177,140.9106871725601,375.95980383334216,90.91256348788217,740.8727212267963,98.53288299401672,84.99494190138287,0.7634077039531094,0.4961118031456697,2
3.375890446041227,3.2961915855036135,497.62178771660547,121.14866305882943,516.7615036771261,114.01805614150052,3575.1860803717664,108.4388686775213,94.22103541852827,0.494113366553105,0.27413402913982204,1
0.729227667831634,2.510267056497173,1596.3780058856871,82.69002912359801,465.9585222289991,66.71392625301412,856.4077728439024,96.198992658553,99.7604079547944,0.6312698598629558,0.045457883231948354,1
3.178724984985056,0.20871440961798082,186.7426390599603,90.52019729959966,557.2239649744229,116.57351215470052,395.1975744169596,108.10819966948836,101.45377848788166,0.6559067627841754,0.16787537267419123,1
3.319314888064796,3.080940879759964,1059.2827598551983,45.008843271532285,360.2295003107089,81.09317564732594,1352.8558948397947,116.04570715763943,104.48729788905564,0.4184997256821993,0.3925319214838022,0
7.323101165546834,3.5950606909343317,433.60424780194177,119.62376533614453,349.31526547046343,111.68936347399168,923.6418796321527,90.5771337433766,81.47655843980257,0.9647849559683189,0.31794304627757286,0
6.41181896641661,2.112907850089063,152.7899445119238,101.57708152740528,212.67553981652787,100.10240435912345,3064.487624435874,105.13759228618038,80.5544960003968,0.6423433265945795,0.3451343945827059,2
8.883406151505632,3.798613081752405,1015.8091954248328,138.29279953649237,385.0901506678632,117.61645824334332,2474.375395966205,119.47111873069194,98.01517199917194,0.9914783645972889,0.46168505242646246,0
4.7749277591032975,1.173656431725182,1009.1330687511487,54.073337229018385,489.6283081316435,111.88067686774909,3647.9162974150495,94.7778756734496,101.71480841583363,0.4891336913242297,0.2274523410194486,0
1.283983034789187,1.145319125777611,1419.6637853179272,121.16713463191346,320.4714870504864,113.27386881305438,2606.6981462752046,95.50236984146665,103.60088367323425,0.1290886908287605,0.019565804703190165,0
7.16112339350765,0.8490140890534912,1494.6063722427716,112.16059940630277,385.09060546953657,97.90526136720183,2153.1290825259994,104.12471163304629,84.671467537161,0.3721932847355329,0.4951441017200826,0
7.631771981307285,1.8913740609563512,1461.0271476119356,61.90146405717026,287.7591073941112,109.98951185857655,2678.471583144941,116.12979540980729,109.06208051505688,0.6857089589851497,0.23274310473616766,2
5.656644255938012,4.242709575175963,830.926291175175,110.08543674489901,509.1151223485843,105.42786904568031,2228.9819541301113,106.88278828311343,86.88287264583904,0.9193091480673377,0.057829696252005756,0
7.732575081550154,4.148164707637869,1270.745778708594,140.92480566919795,224.20462453645885,69.69738785423323,281.7257801787937,105.26125933711752,87.5099113985249,0.6536478197789313,0.2788062107929099,1
4.9885764040074685,1.9449798294193439,1162.3515804350413,140.21231852005428,482.1532220001993,98.91581348119459,3435.425653681576,92.60271177313864,84.62867118402164,0.5245872988550099,0.29919955606898885,0
5.275055010881741,2.9661377431021707,854.6922771115007,116.35518894193696,351.5760046979934,68.89053279120952,4814.438598450832,118.85958043724042,81.29742329168366,0.17266873509688252,0.2865233742383621,0
4.332656081749641,3.6180407665508323,1202.4811344882667,35.768773504087214,216.63842775484832,112.16736731313179,2167.964429476627,100.41347794439098,104.29172374411641,0.23028075241937399,0.4828097862022798,1
0.35164935476654235,1.243973534408714,1895.5507958783999,134.6717204784194,541.3878349167144,63.95698796039811,2176.291620463429,97.55421456442689,80.16930610755942,0.14812244168681965,0.166621362036566,0
1.168125127233714,0.8822983751789981,401.9296124891272,108.9334328405448,395.0887452724661,119.22280021159652,324.2675053225081,102.35231834229155,93.9133958582699,0.7400641559028438,0.02691143203131572,1
0.41114893829866905,4.86187516640094,1813.428749655342,67.25211038192813,439.7275878464516,84.0375999682627,4462.857514965067,102.4254648511746,82.75901551537054,0.8479822593428769,0.46067859657142657,2
6.4004630715114255,3.1069087003876112,125.84191768673277,52.47004340468392,492.81227660978277,70.23776122208614,4652.694798568356,103.75599326184178,81.34386041436663,0.2479950562764957,0.10370689880257869,1
3.212124212655634,4.908007823076637,630.6106415452881,43.944463559678056,462.0297732004755,116.14049901967337,4084.3816782693016,110.65614605637495,108.03970785806507,0.39270911063815583,0.3772301963585509,1
5.134849842530557,1.721892136304534,590.5275922508259,36.02842791093132,492.34274832584464,62.72555917379088,621.0928105550978,116.03839705843396,104.76199485868653,0.5311968911901731,0.10996474476737716,0
9.084908091868321,3.530006914871951,1260.2029136041933,120.49238975409078,504.9126738311431,88.206338070539,4511.096037654302,91.71938640380569,91.84628778030569,0.22850788511960068,0.4161979697718736,0
2.567993068573862,1.1518880008791268,279.82540451903486,58.301159873193036,435.6606122258444,106.21362767547015,217.38275063570018,104.72305694000116,93.75781187400955,0.47457217048966915,0.45412744469353905,1
4.162790938052734,1.342940847805869,1767.0482714427123,32.91035232519061,346.2551323631027,79.00502852590206,2278.414183857913,102.41934374478215,106.04337677092096,0.9701488973368935,0.06162478522637761,1
7.579956271576182,2.583915500284639,1660.5317887607816,77.67247822103872,297.2568598865371,91.73008019416807,2553.055905096833,90.3264033845647,103.9051076001152,0.7472333600593087,0.0821645273273453,0
2.3651018383670626,1.6321097212649527,1311.09032297685,87.91284967108066,561.1612946611149,102.02478097882812,4186.610295029061,114.49468352707507,100.7484501238693,0.2502386115847511,0.46339148964512905,0
0.8621011073050506,0.8797267410108932,927.6593869485515,50.30762770801523,587.9699378552881,117.11858526007924,3779.2101459244577,93.1293960336217,96.09696139886975,0.1889331108225995,0.38764515803267036,1
2.9685393838463034,1.3512594748471638,1867.2529634413152,35.285800339505975,343.06510203928354,66.1621583562618,4005.7747928494405,93.44244028521015,98.23467312018693,0.5006357977901763,0.029059467403500565,0
1.696090743814644,0.22695455260602998,1664.8781783467007,52.695057971768264,244.9242916289201,69.43360222289519,4352.714652831136,91.4489525415511,91.80075059883677,0.9891560147235112,0.09927775165380089,0
9.304006758191473,3.536896926313559,1008.6439932008649,111.49233142038892,289.0149308465725,90.53225371164402,2432.747510414356,96.01264901443452,95.84291073208009,0.8139543151903169,0.21191734599030976,0
8.100391757687728,2.485977452575015,1409.7092418195361,39.86924127014477,468.2669383948758,85.10849766900282,3923.23653223414,95.30448844663495,96.1909338688335,0.3638110709153014,0.43345719416764433,0
6.3706971894531925,0.5165031787024018,1142.5213053157754,96.60444366683926,269.1733479833323,84.64776964101998,433.3621625866507,100.43597508265485,105.9451884278808,0.12365263763514986,0.08401820829180177,2
8.727459842858405,0.8998852659860316,1184.125632008764,47.56943854898,512.0489092243952,77.8176901761692,2278.27747147764,109.77811182753089,86.55962176200889,0.4701600285603482,0.36482867073848724,0
8.056353561301233,0.5575459636575879,675.3326174861932,53.48270082965033,569.2120959498855,93.64108791053737,247.65010686124143,91.62882682885437,87.39864896943621,0.24448357786325836,0.05102002482631921,1
1.947043582971755,3.0823344009655886,934.9275171572956,77.16934599200384,585.4606060315389,112.99730016994297,4585.043820061111,115.80827280524359,86.32812707274542,0.2622527751194672,0.2389127960166635,0
8.93633408505078,0.5163412998818443,174.68043296369353,42.09904032644776,203.73020238995628,69.65546043227184,4796.227531569312,99.79735846069667,97.37503322408338,0.2460683438563346,0.36720709046244177,1
5.439488194964942,3.7836975485243194,727.5504094958932,50.78442033386554,583.2616659817667,72.91717976974546,511.30139541199765,108.19821993215776,100.85473146038909,0.7476468935728935,0.04170957990364786,1
8.09365753612422,0.1515290506359363,1397.7404604170608,71.87428937416249,496.07776765184707,100.24940986797515,2709.8705575980266,90.36015336632263,87.15507592651943,0.1322572709884148,0.11007697155739357,2
8.971303869242583,1.2844101505796661,1907.367740402249,69.56028065980402,233.6200929055209,63.37185925723825,1693.1840710506588,100.97423745205101,100.3088459387771,0.6082595803108938,0.3979864485962076,1
3.2482344022214527,4.45880004566494,1926.8669432707802,119.91257828108783,366.0961875114906,100.4258519737804,1778.4179948481024,90.06152735716105,98.84273375689041,0.7772687954142846,0.09012409184969503,2
1.189514052824,3.6067300247051177,1120.3312808672854,38.97387661517092,480.0181898318036,78.86736905180024,2308.430300739875,94.9637482073165,89.63234511690551,0.2407682148552926,0.3370925054123663,0
2.356558109165223,0.41119324798215423,1221.1120585829724,133.2540882799612,582.6741970644198,81.47123588400089,712.8232297472985,103.43551291413955,86.89456529560951,0.9036379104955771,0.32467147669752067,0
4.328367107399937,4.11457421720164,387.72794729191565,127.94786048873459,265.65655744455705,84.33296242937402,985.773974041172,106.0526226584925,106.45417859992475,0.17032098691625847,0.26499293486520703,1
8.198346182632681,2.4905238516240136,1396.7100540251909,121.91899676303261,251.0933127707816,80.97525368950289,2929.106434626929,94.58785799164036,97.09006608923035,0.7144354061674938,0.10883816467741142,0
8.6212327742378,4.241575984485705,159.90440949528477,67.12468349557591,388.9388213047514,110.47257727677194,191.9039562436926,112.35648832846957,101.11697635794661,0.25476801487278056,0.2143006820454197,2
0.16882609225878797,3.023661883529447,583.6776578829001,128.7458142648945,587.2395574953957,116.76410744401855,3039.0250078695835,95.67010996561814,107.76016460514882,0.8254286106396564,0.3146663759146465,0
5.1563982955179,3.4250735085626505,1343.3594276251756,51.9362496347137,588.5516861032042,92.88068851897131,1662.6942201546797,93.47535276471172,86.16192650377256,0.614258022471582,0.44204489412520925,0
4.232368931172912,4.967832723958756,634.4140604561088,44.92910470260339,291.1658964211637,94.91270993009636,4177.811432539607,100.00273538283523,90.51662809373826,0.6302852577183841,0.4009490215154436,1
2.2988673236602297,1.20006095232389,118.69681074661955,35.39476001873848,327.738859188583,64.22898648080611,3040.0318878705507,106.54285990982859,93.03350165756441,0.41142026579102453,0.30759888078966485,1
1.2866671366034599,3.138530595068872,1667.1034105149083,142.7172435606691,563.2127942578618,102.79151570166005,3569.6468834896423,119.66705449259244,86.9868353214887,0.3549364593646215,0.12195076834377835,1
3.442390196895917,2.328590880784122,634.4534141264348,66.96130772463283,493.93659634082564,95.04593237784505,660.683388065932,102.5614718890545,105.21261619255895,0.5169889626088612,0.11618268797052624,0
9.43480606873394,0.2452871669673226,144.94834522018328,140.1141456213487,588.9265714630474,63.02367142845602,1402.7255869402738,102.77989251726332,82.50209327278581,0.7819423950845921,0.40880475887572487,0
3.299709027005477,0.12162967543918192,168.08056571567306,62.713627382319565,557.2593452062217,71.9055400243022,4983.68108396298,91.78000410349566,87.17478295515994,0.25139782680779665,0.33556682967516893,0
5.2360271552593245,0.6401814601984005,518.4824216017322,138.90791512036196,286.03842012549734,72.11660522355376,2224.8960098551966,112.9745901947791,85.73102409196184,0.8346425224395521,0.18544965489801127,0
7.059887693062261,3.263004115665813,372.471575498622,138.47148634153058,503.89074376507335,70.25807711660156,1858.4395060886272,95.4534900558313,108.60175186045652,0.5318541088496249,0.48602581138301987,1
3.6999330635550107,2.857457285171291,1553.1142332046986,140.84112540128555,219.42609262404665,99.51875727736663,4381.891258988643,112.34410693636134,98.82062486258693,0.5069925699612211,0.44598278096128685,1
9.72064261893751,2.789476327760451,656.9344124007282,89.53841271410326,527.1331114965897,115.70637692134613,262.06558342936074,117.31850633189825,101.48645630185024,0.11493848351477107,0.33904073229389253,0
9.628228219926902,0.20769097451488744,1613.2976543788684,133.91355441586705,440.6227049778432,105.77851952150155,2720.3894722129858,113.04662286274083,83.25263301826836,0.21177572992371513,0.19092255983121992,0
2.592644728671105,2.373049831982035,364.21507568984254,144.0919075400784,582.4403850545847,88.6424091128348,1130.260347551029,109.27360261236645,85.82031671035952,0.48877540173880885,0.16129072641908787,0
5.022760208334616,4.6268829483205165,995.9007754972858,68.95403302766154,584.0129821876315,84.24307787906892,1903.9486781234398,108.1174888646589,104.29665414213858,0.9831686001569636,0.4702980674943358,0
3.0786952671860197,2.018079753087701,1382.313524435195,80.26492868190661,220.3260436097421,83.18748631855335,1078.9076521646073,103.60898677243621,97.03192575791957,0.3251347316010677,0.22729841620270014,2
2.9199208943369297,3.143366225452859,1310.9418906543926,116.30882248028928,264.20859422230717,96.0748174617495,285.3315217886679,94.3362808534913,81.3536457401837,0.1092299122783233,0.4020084059167459,0
0.46518077880987474,3.9101024443345604,1210.2362316619322,66.0431786067961,393.68281892747666,81.55323953667218,2140.909456445928,113.36515827365257,96.97009298355164,0.492260510427481,0.47046381883658517,1
6.134686906400979,3.9304301317523436,1851.146771823716,120.45711706951907,551.7974099784597,73.56731827132303,3967.094803855939,104.31966811177782,94.26156310501797,0.11435858926381039,0.2510832812724693,0
